execution_date,510300.SS,510500.SS,513500.SS,513100.SS,159920.SZ,513520.SS,513030.SS,518880.SS,159980.SZ,511010.SS,511260.SS,511880.SS
2024-05-06,0.12486270511523928,0.0,0.11864695912048007,0.10281617360643663,0.08932877240500772,0.061076824156946326,0.1262746405724494,0.1294106280095511,0.13647218590277838,0.11111111111111116,0.0,0.0
2024-06-03,0.14953211224965698,0.0,0.12608859089291158,0.11842558805319621,0.08240366485594094,0.08626780765422978,0.11861022524974026,0.10540259683501946,0.10215830309819358,0.11111111111111116,0.0,0.0
2024-07-01,0.0,0.0,0.13762728295810434,0.12136049989558906,0.09548786352022876,0.09272389227188527,0.12435727505122164,0.10730558541061974,0.09891537867012899,0.2222222222222222,0.0,0.0
2024-08-01,0.1738441014444153,0.0,0.11613713943854799,0.09505664684765121,0.09909871579956421,0.07444800586913015,0.11326123602224884,0.11614685340716895,0.10089619006016219,0.11111111111111116,0.0,0.0
2024-09-02,0.0,0.0,0.09662034544913398,0.07288709728113997,0.12006484813454867,0.0649213621144655,0.12020955125727843,0.15670472570418675,0.14636984783702453,0.2222222222222222,0.0,0.0
2024-10-08,0.08439888289030531,0.07153435401289387,0.09849442790311827,0.07443385415255666,0.10034721268528599,0.0,0.13261450328496024,0.18659762186119486,0.1404680320985735,0.11111111111111116,0.0,0.0
2024-11-01,0.06500412396232005,0.06182433043622248,0.10282137015643793,0.08035385011584811,0.08673065654370918,0.0,0.13352742555351954,0.21101329725990953,0.14761383486092194,0.11111111111111116,0.0,0.0
2024-12-02,0.06103582065251919,0.05875230338457834,0.12831710216741532,0.1167023467564568,0.08432466320782704,0.0,0.16197755996534519,0.16666798164363594,0.0,0.2222222222222222,0.0,0.0
2025-01-02,0.07491173061448467,0.07310362952468001,0.11405853111321204,0.11217867603116644,0.08643410558521009,0.1271494510603655,0.15688367481362622,0.14416909014614399,0.0,0.11111111111111116,0.0,0.0
2025-02-05,0.11529769438068567,0.09222583194937128,0.12474467947628876,0.10953412116030284,0.11726317048184486,0.10244979056730394,0.0651725533081606,0.16220104756493098,0.0,0.11111111111111116,0.0,0.0
2025-03-03,0.13787910829228323,0.10054089273198757,0.1352422768198869,0.10215102740613621,0.09358083283871663,0.0,0.05116742075591033,0.1572162189328569,0.0,0.2222222222222222,0.0,0.0
2025-04-01,0.12423418836735685,0.09511887266042283,0.0,0.0,0.07815695447768525,0.0,0.04348034006095348,0.1423875375653781,0.18328877353487003,0.33333333333333337,0.0,0.0
2025-05-06,0.15617117663410401,0.11141354990674293,0.0,0.0,0.08884900638286264,0.0,0.0702410299276422,0.1288807927042038,0.0,0.4444444444444444,0.0,0.0
2025-06-03,0.1677897010052904,0.12271507791681481,0.0,0.0759093065227861,0.10125029992912561,0.10108143127609827,0.08314924523840712,0.12588271588925537,0.0,0.2222222222222222,0.0,0.0
2025-07-01,0.16839275346556978,0.11754965397736424,0.08214215343162418,0.07978095583280763,0.10296057406303115,0.09641273442608937,0.08618232706152068,0.11977459416438763,0.1468042535776054,0.0,0.0,0.0
2025-08-01,0.14344906804035662,0.11666881530415577,0.13313161891852168,0.10193316200345129,0.09196379949405857,0.09061454790581759,0.08216778574555705,0.0916609953860487,0.14841020720203263,0.0,0.0,0.0
2025-09-01,0.11152840778314566,0.09560110779106624,0.12791431544881157,0.10696779835896797,0.08560105658571765,0.07817248206967933,0.09558056823816984,0.13597490889903802,0.16265935482540386,0.0,0.0,0.0
2025-10-09,0.0954680605258896,0.07585565115282213,0.14276747736145998,0.1124825918367051,0.09220471061043045,0.08228859196910096,0.11642204935822725,0.12131680726705152,0.16119405991831287,0.0,0.0,0.0
2025-11-03,0.10743032223911832,0.08324949546709266,0.13691837417264788,0.11306139427266346,0.1049159002243259,0.07096360088003746,0.15074280312359195,0.08017719906571946,0.1525409105548029,0.0,0.0,0.0
2025-12-01,0.1235159421514575,0.09135134067746963,0.11677797183175422,0.09535608151825298,0.11437089784602036,0.07002402487225831,0.14486117308930027,0.08369558649309086,0.16004698152039576,0.0,0.0,0.0
2026-01-05,0.14248997309301364,0.10670067269295958,0.11410585748380395,0.09103737315886591,0.11828281395126375,0.0687013960953124,0.1467969582178283,0.08270121890169718,0.12918373640525532,0.0,0.0,0.0
2026-02-02,0.16122765047845533,0.1029920461554352,0.1368519540532492,0.1010066064184376,0.11365897808395178,0.09548250379562281,0.13346209977547674,0.0732428040941866,0.0820753571451848,0.0,0.0,0.0
2026-03-02,0.16355723769347844,0.09224666282137578,0.1578037489649514,0.13570287875481266,0.11851981083044393,0.08498422516205707,0.13324925566392432,0.05368133268975246,0.06025484741920386,0.0,0.0,0.0
2026-04-01,0.19946071681592192,0.10983630301763862,0.0,0.0,0.0,0.09782421216707177,0.0,0.0634191465821019,0.08501517697282139,0.4444444444444444,0.0,0.0
2026-05-06,0.17251383104961127,0.10574931278375645,0.1452750998101552,0.1168136064128743,0.0,0.08240099758922224,0.0,0.06300630188195774,0.09201862825020053,0.2222222222222222,0.0,0.0
2026-06-01,0.15476262478554842,0.09812700326638328,0.13277231965403974,0.0949407275610931,0.0,0.07336619433129148,0.0,0.0832744235728771,0.14053448460654466,0.2222222222222222,0.0,0.0
2026-07-01,0.13305488215225791,0.09940448834124177,0.13753924163666525,0.08092730407665145,0.0,0.06368436643374516,0.0,0.0,0.15205638402610494,0.33333333333333337,0.0,0.0
